25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.0,27.0,0.0
25.00004096,27.0,0.0
25.00017985,27.0,0.0
25.00046324,27.0,0.0
25.00094026,27.0,0.0
25.00166004,27.0,0.0
25.00259348,27.0,0.0
25.00392339,27.0,0.0
25.005515550000002,27.0,0.0
25.00764072,27.0,0.0
25.010065840000003,27.0,0.0
25.013171400000004,27.0,0.0
25.016854960000003,27.0,0.0
25.021165650000004,27.0,0.0
25.025819250000005,27.0,0.0
25.031486200000003,27.0,0.0
25.037500760000004,27.0,0.0
25.044709100000002,27.0,0.0
25.052258860000002,27.0,0.0
25.060615020000004,27.0,0.0
25.070452920000005,27.0,0.0
25.081299430000005,27.0,0.0
25.092442310000006,27.0,0.0
25.105385600000005,27.0,0.0
25.119482000000005,27.0,0.0
25.134780640000006,27.0,0.0
25.150285280000006,27.0,0.0
25.168056570000005,27.0,0.0
25.187174600000006,27.0,0.0
25.207688500000007,27.0,0.0
25.229647400000008,27.0,0.0
25.253100430000007,27.0,0.0
25.278096720000008,27.0,0.0
25.304685400000007,27.0,0.0
25.332915600000007,27.0,0.0
25.360980240000007,27.0,0.0
25.392535810000005,27.0,0.0
25.423814690000004,27.0,0.0
25.456714050000002,27.0,0.0
25.493548120000003,27.0,0.0
25.532309820000002,27.0,0.0
25.573048280000002,27.0,0.0
25.61581263,27.0,0.0
25.65789695,27.0,0.0
25.701857750000002,27.0,0.0
25.750733600000004,27.0,0.0
25.798695360000004,27.0,0.0
25.848659040000005,27.0,0.0
25.904054560000006,27.0,0.0
25.958277920000008,27.0,0.0
26.01462864000001,27.0,0.0
26.07695200000001,27.0,0.0
26.14177521000001,27.0,0.0
26.205040650000008,27.0,0.0
26.27060241000001,27.0,0.0
26.34290324000001,27.0,0.0
26.41333188000001,27.0,0.0
26.48618228000001,27.0,0.0
26.566368900000008,27.0,0.0
26.644344900000007,27.0,0.0
26.724868100000005,27.0,0.0
26.813348680000004,27.0,0.0
26.904803070000003,27.0,0.0
26.999280400000004,27.0,0.0
27.090918960000003,27.0,0.0
27.185317200000004,27.0,0.0
27.288779880000003,27.0,0.0
27.395456240000005,27.0,0.0
27.505395410000006,27.0,0.0
27.611798770000007,27.0,0.0
27.728210520000008,27.0,0.0
27.84802958000001,27.0,0.0
27.963859660000008,27.0,0.0
28.08278990000001,27.0,0.0
28.21270220000001,27.0,0.0
28.34621255000001,27.0,0.0
28.48337008000001,27.0,0.0
28.61573120000001,27.0,0.0
28.76010744000001,27.0,0.0
28.89934712000001,27.0,0.0
29.04198392000001,27.0,0.0
29.19741968000001,27.0,0.0
29.34719376000001,27.0,0.0
29.510308250000012,27.0,0.0
29.677451400000013,27.0,0.0
29.848672340000014,27.0,0.0
30.024020200000013,27.0,0.0
30.192750120000014,27.0,0.0
30.365217640000015,27.0,0.0
30.541463720000014,27.0,0.0
30.733039950000013,27.0,0.0
30.928980080000013,27.0,0.0
31.117300880000013,27.0,0.0
31.309569200000013,27.0,0.0
31.518359800000013,27.0,0.0
31.731705040000012,27.0,0.0
31.936576080000012,27.0,0.0
32.15890157000001,27.0,0.0
32.385926200000014,27.0,0.0
32.61769910000002,27.0,0.0
32.840085340000016,27.0,0.0
33.08121436000002,27.0,0.0
33.31249084000002,27.0,0.0
33.56316111000002,27.0,0.0
33.81816111000002,27.0,0.0
34.05816111000002,27.0,0.0
34.313161110000024,27.0,0.0
34.56816111000003,27.0,0.0
34.82316111000003,27.0,0.0
35.07816111000003,27.0,0.0
35.318161110000034,27.0,0.0
35.573161110000036,27.0,0.0
35.82816111000004,27.0,0.0
36.08316111000004,27.0,0.0
36.338161110000044,27.0,0.0
36.59316111000005,27.0,0.0
36.84816111000005,27.0,0.0
37.08816111000005,27.0,0.0
37.47816111000005,27.0,0.0
37.718161110000054,27.0,0.0
37.973161110000056,27.0,0.0
38.22816111000006,27.0,0.0
38.48316111000006,27.0,0.0
38.85816111000006,27.0,0.0
39.113161110000064,27.0,0.0
39.36816111000007,27.0,0.0
39.62316111000007,27.0,0.0
39.87816111000007,27.0,0.0
40.118161110000074,27.0,0.0
40.373161110000076,27.0,0.0
40.62816111000008,27.0,0.0
40.88316111000008,27.0,0.0
41.138161110000084,27.0,0.0
41.378161110000086,27.0,0.0
41.61816111000009,27.0,0.0
41.85816111000009,27.0,0.0
42.11316111000009,27.0,0.0
42.368161110000095,27.0,0.0
42.6231611100001,27.0,0.0
42.8631611100001,27.0,0.0
43.1031611100001,27.0,0.0
43.3431611100001,27.0,0.0
43.583161110000106,27.0,0.0
43.83816111000011,27.0,0.0
44.09316111000011,27.0,0.0
44.33316111000011,27.0,0.0
44.588161110000115,27.0,0.0
44.84316111000012,27.0,0.0
45.08316111000012,27.0,0.0
45.33816111000012,27.0,0.0
45.578161110000124,27.0,0.0
45.83316111000013,27.0,0.0
46.08816111000013,27.0,0.0
46.34316111000013,27.0,0.0
46.598161110000134,27.0,0.0
46.85316111000014,27.0,0.0
47.10816111000014,27.0,0.0
47.34816111000014,27.0,0.0
47.588161110000144,27.0,0.0
47.828161110000146,27.0,0.0
48.08316111000015,27.0,0.0
48.33816111000015,27.0,0.0
48.57816111000015,27.0,0.0
48.818161110000155,27.0,0.0
49.05816111000016,27.0,0.0
49.31316111000016,27.0,0.0
49.55316111000016,27.0,0.0
49.808161110000164,27.0,0.0
50.048161110000166,27.0,0.0
50.28816111000017,27.0,0.0
50.54316111000017,27.0,0.0
50.79816111000017,27.0,0.0
51.053161110000175,27.0,0.0
51.30816111000018,27.0,0.0
51.56316111000018,27.0,0.0
51.80316111000018,27.0,0.0
52.058161110000185,27.0,0.0
52.29816111000019,27.0,0.0
52.53816111000019,27.0,0.0
52.79316111000019,27.0,0.0
53.048161110000194,27.0,0.0
53.3031611100002,27.0,0.0
53.5431611100002,27.0,0.0
53.7981611100002,27.0,0.0
54.053161110000204,27.0,0.0
54.293161110000206,27.0,0.0
54.54816111000021,27.0,0.0
54.80316111000021,27.0,0.0
55.04316111000021,27.0,0.0
55.298161110000216,27.0,0.0
55.55316111000022,27.0,0.0
55.80816111000022,27.0,0.0
56.04816111000022,27.0,0.0
56.288161110000225,27.0,0.0
56.54316111000023,27.0,0.0
56.78316111000023,27.0,0.0
57.03816111000023,27.0,0.0
57.278161110000234,27.0,0.0
57.518161110000236,27.0,0.0
57.77316111000024,27.0,0.0
58.02816111000024,27.0,0.0
58.28316111000024,27.0,0.0
58.538161110000246,27.0,0.0
58.77816111000025,27.0,0.0
59.01816111000025,27.0,0.0
59.27316111000025,27.0,0.0
59.528161110000255,27.0,0.0
59.78316111000026,27.0,0.0
60.03816111000026,27.0,0.0
60.29316111000026,27.0,0.0
60.548161110000265,27.0,0.0
60.80316111000027,27.0,0.0
61.05816111000027,27.0,0.0
61.31316111000027,27.0,0.0
61.568161110000275,27.0,0.0
61.82316111000028,27.0,0.0
62.07816111000028,27.0,0.0
62.33316111000028,27.0,0.0
