index,ego_x,ego_y,ego_angle,ego_acceleration,ego_vel,num_tracked_cars,car_0_x,car_0_y,car_0_angle,car_0_acceleration,car_0_vel,car_0_in_fov,car_0_d_y
0,0.0,27.0,270.0,0.0,0.0,1,34.0,35.0,270.0,0.0,0.0,1.0,-8.0
1,0.0,27.004270617,270.0,0.8970000000000001,0.06189300000000002,1,34.0,35.00328509,270.0,0.6900000000000001,0.047610000000000006,1.0,-7.999014472999999
2,0.0,27.013414375,270.0,1.651,0.15765100000000004,1,34.0,35.010318749999996,270.0,1.27,0.12127000000000002,1.0,-7.996904374999996
3,0.0,27.031625035,270.0,2.431,0.30351100000000003,1,34.0,35.024326949999995,270.0,1.87,0.23347,1.0,-7.992701914999994
4,0.0,27.059943013,270.0,3.1850000000000005,0.48824100000000004,1,34.0,35.04611000999999,270.0,2.45,0.37557,1.0,-7.986166996999991
5,0.0,27.104527852,270.0,3.978,0.7308990000000001,1,34.0,35.08040603999999,270.0,3.06,0.56223,1.0,-7.975878187999992
6,0.0,27.165510592,270.0,4.758,1.0163790000000001,1,34.0,35.127315839999994,270.0,3.66,0.78183,1.0,-7.961805247999994
7,0.0,27.243002942,270.0,5.5120000000000005,1.3360750000000001,1,34.0,35.186925339999995,270.0,4.24,1.0277500000000002,1.0,-7.9439223979999944
8,0.0,27.341574116,270.0,6.266000000000001,1.6995030000000002,1,34.0,35.26274932,270.0,4.82,1.3073100000000002,1.0,-7.921175203999997
9,0.0,27.47412807,270.0,7.072000000000001,2.137967,1,34.0,35.3647139,270.0,5.44,1.6445900000000002,1.0,-7.890585829999999
10,0.0,27.627555682,270.0,7.839,2.6004680000000002,1,34.0,35.482735139999996,270.0,6.03,2.00036,1.0,-7.855179457999995
11,0.0,27.814612162,270.0,8.619,3.117608,1,34.0,35.62662474,270.0,6.63,2.3981600000000003,1.0,-7.812012577999997
12,0.0,28.052850369999998,270.0,9.451,3.7224720000000002,1,34.0,35.8098849,270.0,7.27,2.86344,1.0,-7.757034530000002
13,0.0,28.328127736,270.0,10.27,4.3694820000000005,1,34.0,36.021636720000004,270.0,7.8999999999999995,3.3611400000000002,1.0,-7.693508984000005
14,0.0,28.801032168,270.0,11.414,5.373914000000001,1,34.0,36.385409360000004,270.0,8.78,4.13378,1.0,-7.584377192000005
15,0.0,29.153652332,270.0,12.168,6.079658000000001,1,34.0,36.656655640000004,270.0,9.36,4.67666,1.0,-7.503003308000004
16,0.0,29.549742104,270.0,12.922,6.829134000000002,1,34.0,36.96134008000001,270.0,9.94,5.25318,1.0,-7.411597976000007
17,0.0,29.99183794,270.0,13.676,7.6223420000000015,1,34.0,37.301413800000006,270.0,10.52,5.863340000000001,1.0,-7.309575860000006
18,0.0,30.50122006,270.0,14.456,8.489702000000001,1,34.0,37.693246200000004,270.0,11.12,6.530540000000001,1.0,-7.192026140000003
19,0.0,31.044789216,270.0,15.209999999999999,9.371882000000001,1,34.0,38.111376320000005,270.0,11.7,7.209140000000001,1.0,-7.0665871040000034
20,0.0,31.642061268000003,270.0,15.964,10.297794000000001,1,34.0,38.57081636,270.0,12.28,7.921380000000001,1.0,-6.928755091999999
21,0.0,32.271083844,270.0,16.692,11.232546000000001,1,34.0,39.05467988,270.0,12.84,8.64042,1.0,-6.783596035999999
22,0.0,32.96797878300001,270.0,17.433,12.226227000000002,1,34.0,39.59075291,270.0,13.41,9.40479,1.0,-6.6227741269999925
23,0.0,33.738281017000006,270.0,18.187,13.281073000000001,1,34.0,40.18329309,270.0,13.99,10.21621,1.0,-6.445012072999994
24,0.0,34.56976431900001,270.0,18.187,14.335919,1,34.0,40.82289563,270.0,13.99,11.02763,1.0,-6.25313131099999
25,0.0,35.46255738658525,270.0,18.22525730833684,15.392983923883538,1,34.0,41.50965952814249,270.0,14.019428698720645,11.840756864525797,1.0,-6.0471021415572395
26,0.0,36.50498062230439,270.0,18.30820068391836,16.546400566970394,1,34.0,42.31152355561875,270.0,14.083231295321815,12.728000436131072,1.0,-5.806542933314361
27,0.0,38.84199382835573,270.0,18.552259088645545,18.84688069396244,1,34.0,44.10922602181209,270.0,14.270968529727341,14.497600533817263,1.0,-5.267232193456358
