index,ego_x,ego_y,ego_angle,ego_acceleration,ego_vel,num_tracked_cars,car_0_x,car_0_y,car_0_angle,car_0_acceleration,car_0_vel,car_0_in_fov,car_0_d_y
0,0.0,27.0,270.0,0.0,0.0,1,34.0,35.0,270.0,0.0,0.0,1.0,-8.0
1,0.0,27.00438976,270.0,0.76,0.05776,1,34.0,35.00438976,270.0,0.76,0.05776,1.0,-8.000000000000004
2,0.0,27.01354555,270.0,1.3900000000000001,0.14533000000000001,1,34.0,35.01354555,270.0,1.3900000000000001,0.14533000000000001,1.0,-8.000000000000004
3,0.0,27.02942935,270.0,1.9900000000000002,0.26473,1,34.0,35.02942935,270.0,1.9900000000000002,0.26473,1.0,-8.0
4,0.0,27.0540294,270.0,2.58,0.41695000000000004,1,34.0,35.0540294,270.0,2.58,0.41695000000000004,1.0,-7.9999999999999964
5,0.0,27.0921811,270.0,3.2,0.6153500000000001,1,34.0,35.0921811,270.0,3.2,0.6153500000000001,1.0,-7.9999999999999964
6,0.0,27.143894460000002,270.0,3.81,0.8477600000000001,1,34.0,35.14389446,270.0,3.81,0.8477600000000001,1.0,-7.9999999999999964
7,0.0,27.21205464,270.0,4.42,1.11738,1,34.0,35.21205464,270.0,4.42,1.11738,1.0,-7.9999999999999964
8,0.0,27.29893145,270.0,5.03,1.42421,1,34.0,35.29893145,270.0,5.03,1.42421,1.0,-7.9999999999999964
9,0.0,27.40252306,270.0,5.62,1.75579,1,34.0,35.40252306,270.0,5.62,1.75579,1.0,-8.0
10,0.0,27.52773168,270.0,6.21,2.12218,1,34.0,35.52773168,270.0,6.21,2.12218,1.0,-8.000000000000004
11,0.0,27.6766111,270.0,6.8,2.52338,1,34.0,35.6766111,270.0,6.8,2.52338,1.0,-8.000000000000004
12,0.0,27.85121511,270.0,7.39,2.95939,1,34.0,35.851215110000005,270.0,7.39,2.95939,1.0,-8.000000000000007
13,0.0,28.0535975,270.0,7.9799999999999995,3.4302099999999998,1,34.0,36.0535975,270.0,7.9799999999999995,3.4302099999999998,1.0,-8.000000000000004
14,0.0,28.290298099999998,270.0,8.58,3.94501,1,34.0,36.2902981,270.0,8.58,3.94501,1.0,-8.000000000000004
15,0.0,28.554974459999997,270.0,9.17,4.48604,1,34.0,36.554974460000004,270.0,9.17,4.48604,1.0,-8.000000000000007
16,0.0,28.859308859999995,270.0,9.77,5.07224,1,34.0,36.859308860000006,270.0,9.77,5.07224,1.0,-8.00000000000001
17,0.0,29.200975259999996,270.0,10.37,5.69444,1,34.0,37.20097526000001,270.0,10.37,5.69444,1.0,-8.00000000000001
18,0.0,29.568088579999998,270.0,10.95,6.32954,1,34.0,37.56808858000001,270.0,10.95,6.32954,1.0,-8.00000000000001
19,0.0,29.98170218,270.0,11.54,7.0104,1,34.0,37.981702180000006,270.0,11.54,7.0104,1.0,-8.000000000000007
20,0.0,30.48888093,270.0,12.19,7.80275,1,34.0,38.48888093000001,270.0,12.19,7.80275,1.0,-8.000000000000007
21,0.0,30.99373036,270.0,12.78,8.55677,1,34.0,38.99373036000001,270.0,12.78,8.55677,1.0,-8.000000000000007
22,0.0,31.54512076,270.0,13.37,9.345600000000001,1,34.0,39.54512076000001,270.0,13.37,9.345600000000001,1.0,-8.00000000000001
23,0.0,32.17832552,270.0,13.989999999999998,10.212980000000002,1,34.0,40.17832552000001,270.0,13.989999999999998,10.212980000000002,1.0,-8.000000000000007
24,0.0,32.841468320000004,270.0,13.989999999999998,11.052380000000001,1,34.0,40.84146832000001,270.0,13.989999999999998,11.052380000000001,1.0,-8.000000000000007
25,0.0,33.5296677181425,270.0,14.019428698720644,11.865506864525798,1,34.0,41.529667718142505,270.0,14.019428698720644,11.865506864525798,1.0,-8.000000000000007
26,0.0,34.278742249901946,270.0,14.079180336807454,12.696178504397437,1,34.0,42.27874224990195,270.0,14.079180336807454,12.696178504397437,1.0,-8.000000000000007
