index,ego_x,ego_y,ego_angle,ego_acceleration,ego_vel,num_tracked_cars,car_0_x,car_0_y,car_0_angle,car_0_acceleration,car_0_vel,car_0_in_fov,car_0_d_y
0,0.0,27.0,270.0,0.0,0.0,1,43.0,35.0,270.0,0.0,0.0,1.0,-8.0
1,0.0,27.00474552,270.0,0.78,0.060840000000000005,1,43.0,35.00474552,270.0,0.78,0.060840000000000005,1.0,-8.0
2,0.0,27.01310405,270.0,1.37,0.14167000000000002,1,43.0,35.01310405,270.0,1.37,0.14167000000000002,1.0,-8.000000000000004
3,0.0,27.027090049999998,270.0,1.9300000000000002,0.24975000000000003,1,43.0,35.027090050000005,270.0,1.9300000000000002,0.24975000000000003,1.0,-8.000000000000007
4,0.0,27.050019189999997,270.0,2.5100000000000002,0.39533000000000007,1,43.0,35.05001919000001,270.0,2.5100000000000002,0.39533000000000007,1.0,-8.00000000000001
5,0.0,27.083343089999996,270.0,3.0900000000000003,0.5745500000000001,1,43.0,35.08334309000001,270.0,3.0900000000000003,0.5745500000000001,1.0,-8.00000000000001
6,0.0,27.127983779999997,270.0,3.66,0.7831700000000001,1,43.0,35.12798378000001,270.0,3.66,0.7831700000000001,1.0,-8.00000000000001
7,0.0,27.186367739999998,270.0,4.23,1.02428,1,43.0,35.18636774000001,270.0,4.23,1.02428,1.0,-8.00000000000001
8,0.0,27.270186719999998,270.0,4.86,1.33046,1,43.0,35.270186720000005,270.0,4.86,1.33046,1.0,-8.000000000000007
9,0.0,27.36565356,270.0,5.44,1.64598,1,43.0,35.365653560000005,270.0,5.44,1.64598,1.0,-8.000000000000007
10,0.0,27.48615636,270.0,6.04,2.00838,1,43.0,35.48615636,270.0,6.04,2.00838,1.0,-8.000000000000004
11,0.0,27.627729809999998,270.0,6.63,2.3995499999999996,1,43.0,35.627729810000005,270.0,6.63,2.3995499999999996,1.0,-8.000000000000007
12,0.0,27.791158149999998,270.0,7.21,2.8177299999999996,1,43.0,35.79115815000001,270.0,7.21,2.8177299999999996,1.0,-8.00000000000001
13,0.0,27.977045979999996,270.0,7.78,3.2611899999999996,1,43.0,35.97704598000001,270.0,7.78,3.2611899999999996,1.0,-8.00000000000001
14,0.0,28.194318039999995,270.0,8.36,3.7460699999999996,1,43.0,36.194318040000006,270.0,8.36,3.7460699999999996,1.0,-8.00000000000001
15,0.0,28.436857599999996,270.0,8.93,4.2550799999999995,1,43.0,36.4368576,270.0,8.93,4.2550799999999995,1.0,-8.000000000000007
16,0.0,28.710262659999998,270.0,9.5,4.79658,1,43.0,36.710262660000005,270.0,9.5,4.79658,1.0,-8.000000000000007
17,0.0,29.02838417,270.0,10.09,5.39189,1,43.0,37.02838417,270.0,10.09,5.39189,1.0,-8.000000000000004
18,0.0,29.377007669999998,270.0,10.67,6.01075,1,43.0,37.377007670000005,270.0,10.67,6.01075,1.0,-8.000000000000007
19,0.0,29.756139179999998,270.0,11.24,6.6514299999999995,1,43.0,37.756139180000005,270.0,11.24,6.6514299999999995,1.0,-8.000000000000007
20,0.0,30.181684599999997,270.0,11.82,7.336989999999999,1,43.0,38.181684600000004,270.0,11.82,7.336989999999999,1.0,-8.000000000000007
21,0.0,30.640148139999997,270.0,12.39,8.04322,1,43.0,38.64014814,270.0,12.39,8.04322,1.0,-8.000000000000004
22,0.0,31.14071872,270.0,12.96,8.78194,1,43.0,39.14071872,270.0,12.96,8.78194,1.0,-8.000000000000004
23,0.0,31.70602073,270.0,13.55,9.58139,1,43.0,39.706020730000006,270.0,13.55,9.58139,1.0,-8.000000000000007
24,0.0,32.33184413,270.0,14.15,10.430390000000001,1,43.0,40.33184413000001,270.0,14.15,10.430390000000001,1.0,-8.000000000000007
25,0.0,32.98440735,270.0,14.15,11.251090000000001,1,43.0,40.984407350000005,270.0,14.15,11.251090000000001,1.0,-8.000000000000007
26,0.0,33.749514241686704,270.0,14.18196565550691,12.144553836296936,1,43.0,41.74951424168671,270.0,14.18196565550691,12.144553836296936,1.0,-8.000000000000007
27,0.0,34.5433329925586,270.0,14.243742772850899,13.01342214544084,1,43.0,42.543332992558604,270.0,14.243742772850899,13.01342214544084,1.0,-8.000000000000007
28,0.0,35.34632282919235,270.0,14.33155535023413,13.84465235575442,1,43.0,43.34632282919236,270.0,14.33155535023413,13.84465235575442,1.0,-8.000000000000007
29,0.0,36.18240332359679,270.0,14.446078832388702,14.668078849200576,1,43.0,44.182403323596795,270.0,14.446078832388702,14.668078849200576,1.0,-8.000000000000007
30,0.0,37.082235557799834,270.0,14.5908623511928,15.514348865569758,1,43.0,45.08223555779984,270.0,14.5908623511928,15.514348865569758,1.0,-8.000000000000007
31,0.0,38.06626582692169,270.0,14.769260329909757,16.400504485364344,1,43.0,46.0662658269217,270.0,14.769260329909757,16.400504485364344,1.0,-8.000000000000007
32,0.0,39.06784974398174,270.0,14.968685169119134,17.268688225173253,1,43.0,47.067849743981746,270.0,14.968685169119134,17.268688225173253,1.0,-8.000000000000007
