index,ego_x,ego_y,ego_angle,ego_acceleration,ego_vel,num_tracked_cars,car_0_x,car_0_y,car_0_angle,car_0_acceleration,car_0_vel,car_0_in_fov,car_0_d_y
0,0.0,27.0,270.0,0.0,0.0,1,37.0,35.0,270.0,0.0,0.0,1.0,-8.0
1,0.0,27.004270617,270.0,0.8970000000000001,0.06189300000000002,1,37.0,35.00328509,270.0,0.6900000000000001,0.047610000000000006,1.0,-7.999014472999999
2,0.0,27.014021397,270.0,1.677,0.16251300000000002,1,37.0,35.01078569,270.0,1.29,0.12501,1.0,-7.996764292999998
3,0.0,27.031625035,270.0,2.431,0.30351100000000003,1,37.0,35.024326949999995,270.0,1.87,0.23347,1.0,-7.992701914999994
4,0.0,27.060664422000002,270.0,3.198,0.492193,1,37.0,35.04666493999999,270.0,2.46,0.37861,1.0,-7.98600051799999
5,0.0,27.110817096,270.0,4.056,0.759889,1,37.0,35.08524391999999,270.0,3.12,0.58453,1.0,-7.974426823999988
6,0.0,27.175213454,270.0,4.849,1.0556780000000001,1,37.0,35.134779579999986,270.0,3.73,0.81206,1.0,-7.959566125999984
7,0.0,27.267889674000003,270.0,5.694,1.425788,1,37.0,35.20606897999998,270.0,4.38,1.09676,1.0,-7.938179305999981
8,0.0,27.400054434,270.0,6.604,1.888068,1,37.0,35.30773417999998,270.0,5.08,1.45236,1.0,-7.907679745999982
9,0.0,27.537108897,270.0,7.371,2.322957,1,37.0,35.413160689999984,270.0,5.67,1.78689,1.0,-7.876051792999984
10,0.0,27.702491738,270.0,8.138,2.803099,1,37.0,35.54037825999998,270.0,6.26,2.15623,1.0,-7.837886521999984
11,0.0,27.910664611999998,270.0,8.944,3.357627,1,37.0,35.70051123999998,270.0,6.88,2.5827899999999997,1.0,-7.789846627999985
12,0.0,28.151711235999997,270.0,9.737,3.951584,1,37.0,35.88593171999998,270.0,7.49,3.0396799999999997,1.0,-7.734220483999984
13,0.0,28.426667476,270.0,10.517,4.582604,1,37.0,36.09743651999998,270.0,8.09,3.5250799999999995,1.0,-7.670769043999982
14,0.0,28.778668839999998,270.0,11.375,5.333354,1,37.0,36.36820679999998,270.0,8.75,4.10258,1.0,-7.5895379599999835
15,0.0,29.128805328,270.0,12.129000000000001,6.036836,1,37.0,36.63754255999998,270.0,9.33,4.64372,1.0,-7.50873723199998
16,0.0,29.51471961,270.0,12.870000000000001,6.7704260000000005,1,37.0,36.93439969999998,270.0,9.9,5.20802,1.0,-7.419680089999979
17,0.0,29.953235454,270.0,13.624,7.560618000000001,1,37.0,37.27171957999998,270.0,10.48,5.815860000000001,1.0,-7.31848412599998
18,0.0,30.458726934,270.0,14.404,8.424858,1,37.0,37.66055917999998,270.0,11.08,6.48066,1.0,-7.201832245999977
19,0.0,30.99836021,270.0,15.158000000000001,9.304022,1,37.0,38.075661699999976,270.0,11.66,7.1569400000000005,1.0,-7.077301489999975
20,0.0,31.602732433,270.0,15.925,10.243597,1,37.0,38.540563409999976,270.0,12.25,7.87969,1.0,-6.937830976999976
21,0.0,32.228597673,270.0,16.653000000000002,11.176165,1,37.0,39.02199820999998,270.0,12.81,8.59705,1.0,-6.793400536999975
22,0.0,32.961926373000004,270.0,17.433,12.222145,1,37.0,39.58609720999998,270.0,13.41,9.40165,1.0,-6.624170836999973
23,0.0,33.746387128,270.0,18.2,13.295945,1,37.0,40.18952855999998,270.0,14.0,10.22765,1.0,-6.443141431999976
24,0.0,34.563387793000004,270.0,18.2,14.333345,1,37.0,40.81799060999998,270.0,14.0,11.02565,1.0,-6.254602816999977
25,0.0,35.406886510408185,270.0,18.236278482043556,15.336340316512395,1,37.0,41.466835777237044,270.0,14.027906524648888,11.79718485885569,1.0,-6.059949266828859
26,0.0,36.32314174671997,270.0,18.31000592700491,16.36170064842467,1,37.0,42.171647497476876,270.0,14.084619943849928,12.585923575711286,1.0,-5.848505750756907
27,0.0,37.27875051174063,270.0,18.41825763877906,17.374704818557518,1,37.0,42.906731162877385,270.0,14.167890491368508,13.365157552736553,1.0,-5.6279806511367525
28,0.0,38.309952335826196,270.0,18.564526226513323,18.414318287242263,1,37.0,43.6999633352509,270.0,14.280404789625631,14.164860220955589,1.0,-5.390010999424703
29,0.0,39.358970675772525,270.0,18.73976420961759,19.426265554561613,1,37.0,44.506900519824995,270.0,14.415203238167377,14.943281195816628,1.0,-5.14792984405247
30,0.0,40.42035229766402,270.0,18.940759265638697,20.411185036374825,1,37.0,45.32334792127999,270.0,14.569814819722074,15.700911566442176,1.0,-4.902995623615972
31,0.0,41.578491386797644,270.0,19.182132088267977,21.447020169141297,1,37.0,46.21422414369047,270.0,14.755486221744597,16.497707822416384,1.0,-4.635732756892828
32,0.0,42.746315897526635,270.0,19.44506728315111,22.458163667865154,1,37.0,47.11255069040508,270.0,14.957744063962393,17.27551051374243,1.0,-4.366234792878444
33,0.0,43.91853958219046,270.0,19.726200508228022,23.444473693276557,1,37.0,48.01426121706956,270.0,15.17400039094463,18.03421053328966,1.0,-4.095721634879098
34,0.0,45.16633354629832,270.0,20.0406788737986,24.466548315840285,1,37.0,48.97410272792175,270.0,15.415906825998924,18.820421781415604,1.0,-3.807769181623435
35,0.0,46.44133354629832,270.0,20.381613421976343,25.0,1,37.0,49.97472314378207,270.0,15.678164170751032,19.620008154123905,1.0,-3.5333895974837546
36,0.0,47.76633354629832,270.0,20.76198497310528,25.0,1,37.0,51.059445434250215,270.0,15.970757671619447,20.466458310719737,1.0,-3.293111887951895
37,0.0,49.11633354629832,270.0,6.5,25.0,1,37.0,52.15005418302908,270.0,-5.0,20.196458310719738,1.0,-3.033720636730756
38,0.0,50.46633354629832,270.0,6.5,25.0,1,37.0,53.226082931807944,270.0,-5.0,19.926458310719738,1.0,-2.759749385509622
39,0.0,51.84133354629832,270.0,6.034062555427208,25.0,1,37.0,54.30799733948971,270.0,-4.641586581097852,19.671171048759355,1.0,-2.466663793191387
40,0.0,53.26633354629832,270.0,5.530345320553136,25.0,1,37.0,55.415432480079396,270.0,-4.254111785040873,19.428686677012024,1.0,-2.149098933781076
41,0.0,54.71633354629832,270.0,4.998652651721554,25.0,1,37.0,56.52936133233041,270.0,-3.845117424401195,19.205669866396754,1.0,-1.8130277860320874
42,0.0,56.24133354629832,270.0,4.421582113868648,25.0,1,37.0,57.68825126568392,270.0,-3.4012170106681903,18.998195628745993,0.0,0.0
43,0.0,57.816333546298324,270.0,3.8095284358229495,25.0,1,37.0,58.8735068069397,270.0,-2.9304064890945765,18.813580019933035,0.0,0.0
44,0.0,59.36633354629832,270.0,3.1938074705398107,25.0,1,37.0,60.03050492516266,270.0,-2.456774977338316,18.66125997133806,0.0,0.0
45,0.0,60.91633354629832,270.0,2.567183371284791,25.0,1,37.0,61.17991207963237,270.0,-1.9747564394498391,18.53882507209217,0.0,0.0
46,0.0,62.466333546298316,270.0,1.9321793321425194,25.0,1,37.0,62.32360592844612,270.0,-1.486291793955784,18.446674980866913,0.0,0.0
47,0.0,64.01633354629831,270.0,1.2913522902579027,25.0,1,37.0,63.46348134787237,270.0,-0.9933479155830021,18.385087410100766,0.0,0.0
48,0.0,65.56633354629831,270.0,0.6472826299526991,25.0,1,37.0,64.60144280235282,270.0,-0.4979097153482301,18.354217007749178,0.0,0.0
49,0.0,67.21633354629832,270.0,0.03903097128264881,25.0,1,37.0,65.81295190864189,270.0,0.03002382406357601,18.356198580137374,0.0,0.0
50,0.0,68.81633354629831,270.0,0.7025375101562618,25.0,1,37.0,66.98996215134115,270.0,0.5404134693509706,18.390785042175835,0.0,0.0
51,0.0,70.39133354629831,270.0,1.351068518876649,25.0,1,37.0,68.1527065251147,270.0,1.0392834760589607,18.45625990116755,0.0,0.0
52,0.0,71.94133354629831,270.0,1.9822003361959384,25.0,1,37.0,69.30285585290426,270.0,1.524769489381491,18.5507956095092,0.0,0.0
53,0.0,73.59133354629832,270.0,2.643781593831483,25.0,1,37.0,70.53606706514935,270.0,2.0336781491011404,18.685018367349876,0.0,0.0
54,0.0,75.14133354629831,270.0,3.2531181217387006,25.0,1,37.0,71.70415742397117,270.0,2.502398555183616,18.84016707777126,0.0,0.0
55,0.0,76.69133354629831,270.0,3.8478521705773345,25.0,1,37.0,72.88362558567276,270.0,2.959886285059488,19.023680027444946,0.0,0.0
56,0.0,78.2413335462983,270.0,4.4255889562403885,25.0,1,37.0,74.07617987348803,270.0,3.404299197107991,19.234746577665643,0.0,0.0
57,0.0,79.7913335462983,270.0,4.984002136600594,25.0,1,37.0,75.28347147223644,270.0,3.833847797385072,19.472445141103517,0.0,0.0
58,0.0,81.44133354629831,270.0,5.555478084821901,25.0,1,37.0,76.5872679765781,270.0,4.273444680632232,19.754492490025243,0.0,0.0
59,0.0,83.01633354629831,270.0,6.076861242737703,25.0,1,37.0,77.85035412827463,270.0,4.6745086482597715,20.04898653486561,0.0,0.0
60,0.0,84.54133354629832,270.0,6.5,25.0,1,37.0,79.05473730690143,270.0,-5.0,19.74398653486561,0.0,0.0
61,0.0,86.09133354629832,270.0,6.04045479829491,25.0,1,37.0,80.2610033118749,270.0,-4.646503690996084,19.455903306023853,0.0,0.0
62,0.0,87.64133354629831,270.0,5.610522146762005,25.0,1,37.0,81.45067943443904,270.0,-4.3157862667400035,19.188324557485974,0.0,0.0
63,0.0,89.21633354629832,270.0,5.205504378990264,25.0,1,37.0,82.64365107626818,270.0,-4.0042341376848185,18.93605780681183,0.0,0.0
64,0.0,90.76633354629831,270.0,4.83986417877155,25.0,1,37.0,83.80337555421113,270.0,-3.7229724452088844,18.70523351520888,0.0,0.0
65,0.0,92.31633354629831,270.0,4.5086449966850175,25.0,1,37.0,84.94976831571773,270.0,-3.468188458988475,18.490205830751595,0.0,0.0
66,0.0,93.84133354629832,270.0,4.217946091301148,25.0,1,37.0,86.06559781185071,270.0,-3.2445739163854985,18.29228682185208,0.0,0.0
67,0.0,95.39133354629831,270.0,3.959426082070964,25.0,1,37.0,87.1880118764521,270.0,-3.0457123708238183,18.103452654861005,0.0,0.0
68,0.0,96.94133354629831,270.0,3.7388914936545725,25.0,1,37.0,88.29937032651378,270.0,-2.8760703797342866,17.92513629131748,0.0,0.0
69,0.0,98.4913335462983,270.0,3.5572303410032187,25.0,1,37.0,89.40021032009022,270.0,-2.7363310315409373,17.75548376736194,0.0,0.0
70,0.0,100.0413335462983,270.0,3.415174109462457,25.0,1,37.0,90.49095190653068,270.0,-2.627057007278813,17.592606232910654,0.0,0.0
71,0.0,101.5913335462983,270.0,3.313294809338841,25.0,1,37.0,91.57189633508877,270.0,-2.5486883148760313,17.43458755738834,0.0,0.0
72,0.0,103.1413335462983,270.0,3.252002672616304,25.0,1,37.0,92.64322484189798,270.0,-2.501540517397157,17.279492045309716,0.0,0.0
73,0.0,104.6913335462983,270.0,3.2315445010967503,25.0,1,37.0,93.70499792019778,270.0,-2.4858034623821155,17.125372230642025,0.0,0.0
74,0.0,106.24133354629829,270.0,3.252002672616304,25.0,1,37.0,94.75715507674872,270.0,-2.501540517397157,16.9702767185634,0.0,0.0
75,0.0,107.9413335462983,270.0,3.319226306441022,25.0,1,37.0,95.89932766096412,270.0,-2.553251004954632,16.796655650226487,0.0,0.0
76,0.0,109.5163335462983,270.0,3.4227488210827612,25.0,1,37.0,96.94706705148926,270.0,-2.632883708525201,16.6307839765894,0.0,0.0
77,0.0,111.0413335462983,270.0,3.562513823082542,25.0,1,37.0,97.95134786334145,270.0,-2.7403952485250325,16.463619866429372,0.0,0.0
78,0.0,112.6163335462983,270.0,3.7471049943250474,25.0,1,37.0,98.97711571513999,270.0,-2.8823884571731133,16.282029393627464,0.0,0.0
79,0.0,114.19133354629831,270.0,3.9711965922320256,25.0,1,37.0,99.99075919826578,270.0,-3.0547666094092505,16.089579097234683,0.0,0.0
80,0.0,115.7413335462983,270.0,4.2297166014622105,25.0,1,37.0,100.97580615566662,270.0,-3.253628154970931,15.887854151626485,0.0,0.0
81,0.0,117.3663335462983,270.0,4.53947773014994,25.0,1,37.0,101.99376337289935,270.0,-3.4919059462691844,15.660880265118987,0.0,0.0
82,0.0,118.89133354629831,270.0,4.865354667364109,25.0,1,37.0,102.93515092698141,270.0,-3.742580513357007,15.43258285380421,0.0,0.0
83,0.0,120.44133354629831,270.0,5.230994867582823,25.0,1,37.0,103.87650341447805,270.0,-4.023842205832941,15.183104637042566,0.0,0.0
84,0.0,121.9913335462983,270.0,5.629583781897869,25.0,1,37.0,104.80120965577653,270.0,-4.330449062998361,14.914616795136668,0.0,0.0
85,0.0,123.56633354629831,270.0,6.0664508310361445,25.0,1,37.0,105.72230917283292,270.0,-4.666500639258572,14.620627254863377,0.0,0.0
86,0.0,125.1163335462983,270.0,6.525996032741235,25.0,1,37.0,106.60949119436533,270.0,-5.019996948262488,14.309387444071103,0.0,0.0
87,0.0,126.64133354629831,270.0,7.005443562711576,25.0,1,37.0,107.46231209345609,270.0,-5.388802740547366,13.980670476897714,0.0,0.0
88,0.0,128.2163335462983,270.0,7.526826720627377,25.0,1,37.0,108.3201143525359,270.0,-5.789866708174905,13.615908874282695,0.0,0.0
89,0.0,129.7663335462983,270.0,8.063667762895879,25.0,1,37.0,109.14045705744867,270.0,-6.202821356073752,13.231333950206123,0.0,0.0
90,0.0,131.31633354629832,270.0,8.622080943256083,25.0,1,37.0,109.93530493224924,270.0,-6.632369956350834,12.820127012912371,0.0,0.0
